acc,accuracy,average_response_time,avg_rt,background,bidi,browser_codename,browser_name,browser_version,canvas_backend,category,clock_backend,color,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response_1,correct_response,count_WM_load,count_WM_sequence,count_WM_trials_loop,count_WM_trials_sequence,count_block_loop,count_block_sequence,count_color_choice,count_color_choice_multi,count_color_choice_multi_sequence,count_color_multi_loop,count_color_multi_sequence,count_color_target_1,count_color_target_1_1,count_color_word_id,count_color_word_id_sequence,count_color_word_id_trial_loop,count_color_word_id_trial_sequence,count_correct_1,count_counterbalance_javascript,count_experiment,count_feedback,count_feedback_1,count_feedback_1_1,count_fixation,count_fixation_1,count_fixation_color,count_fixation_food_tools,count_food_tools_loop,count_food_tools_trial_loop,count_food_tools_trial_sequence,count_goodbye,count_incorrect_1,count_instructions,count_instructions0,count_instructions1,count_instructions2,count_instructions_1,count_instructions_WM_1,count_instructions_WM_2,count_instructions_WM_3,count_isa,count_isa_1,count_keyboard_response_1,count_letter_number_loop,count_letter_target_1,count_letter_target_2,count_logger,count_new_reset_feedback_1,count_new_reset_feedback_2,count_new_reset_feedback_3,count_new_sequence,count_osweb,count_pick_numbers,count_pure_response,count_pure_response_sequence,count_reset_feedback,count_rt_block_loop,count_rt_target,count_rt_trial_sequence,count_set_soa,count_soa,count_symbol,count_symbol_1,count_trial_sequence,counterbalance,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,empty_column,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,letter1,letter2,letter_response,mouse_backend,num,number_response,opensesame_codename,opensesame_version,penwidth,practice,queryParams_batchId,queryParams_jatosWorkerId,repeat_cycle,response,response_feedback,response_feedback_1,response_feedback_1_1,response_instructions,response_instructions0,response_instructions1,response_instructions2,response_instructions_1,response_instructions_WM_1,response_instructions_WM_2,response_instructions_WM_3,response_keyboard_response_1,response_time,response_time_feedback,response_time_feedback_1,response_time_feedback_1_1,response_time_instructions,response_time_instructions0,response_time_instructions1,response_time_instructions2,response_time_instructions_1,response_time_instructions_WM_1,response_time_instructions_WM_2,response_time_instructions_WM_3,response_time_keyboard_response_1,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,soa,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,synth_backend,system_os,target,time_WM_load,time_WM_trials_loop,time_block_loop,time_color_choice,time_color_choice_multi,time_color_multi_loop,time_color_target_1,time_color_target_1_1,time_color_word_id,time_color_word_id_trial_loop,time_correct_1,time_feedback,time_feedback_1,time_feedback_1_1,time_fixation,time_fixation_1,time_fixation_color,time_fixation_food_tools,time_food_tools_loop,time_food_tools_trial_loop,time_incorrect_1,time_instructions,time_instructions0,time_instructions1,time_instructions2,time_instructions_1,time_instructions_WM_1,time_instructions_WM_2,time_instructions_WM_3,time_isa,time_isa_1,time_keyboard_response_1,time_letter_number_loop,time_letter_target_1,time_letter_target_2,time_logger,time_pick_numbers,time_pure_response,time_rt_block_loop,time_rt_target,time_set_soa,time_soa,time_symbol,time_symbol_1,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,299,299,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,0,,0,0,,,0,,,,,0,,0,0,0,0,0,0,0,0,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,299,,,,,13313,1120,,,,,,299,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,1488,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,16280,,15977,31,,,16336,,31,14475,15977,14474,14475,,,Response_time_timing,1,299,1,no,1024
100,100,312,312,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,1,,1,0,,,1,,,,,0,,0,0,0,0,1,1,1,1,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,324,,,,,13313,1120,,,,,,324,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,1152,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,17829,,17500,31,,,17887,,31,14475,17499,16341,16341,,,Response_time_timing,2,623,2,no,1024
100,100,316,316,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,2,,2,0,,,2,,,,,0,,0,0,0,0,2,2,2,2,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,325,,,,,13313,1120,,,,,,325,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,670,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,18905,,18573,31,,,18963,,31,14475,18573,17892,17893,,,Response_time_timing,3,948,3,no,1024
100,100,323,323,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,3,,3,0,,,3,,,,,0,,0,0,0,0,3,3,3,3,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,342,,,,,13313,1120,,,,,,342,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,1973,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,21295,,20949,31,,,21354,,31,14475,20949,18966,18968,,,Response_time_timing,4,1290,4,no,1024
100,100,317,317,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,4,,4,0,,,4,,,,,0,,0,0,0,0,4,4,4,4,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,295,,,,,13313,1120,,,,,,295,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,1023,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,22688,,22390,31,,,22745,,31,14475,22390,21358,21360,,,Response_time_timing,5,1585,5,no,1024
100,100,324,324,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,5,,5,0,,,5,,,,,0,,0,0,0,0,5,5,5,5,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,360,,,,,13313,1120,,,,,,360,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,762,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,23887,,23524,31,,,23945,,31,14475,23524,22750,22751,,,Response_time_timing,6,1945,6,no,1024
100,100,322,322,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,6,,6,0,,,6,,,,,0,,0,0,0,0,6,6,6,6,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,310,,,,,13313,1120,,,,,,310,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,1828,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,26105,,25791,31,,,26163,,31,14475,25791,23950,23951,,,Response_time_timing,7,2255,7,no,1024
100,100,328,328,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,7,,7,0,,,7,,,,,0,,0,0,0,0,7,7,7,7,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,367,,,,,13313,1120,,,,,,367,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,1222,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,27771,,27398,31,,,27829,,31,14475,27398,26168,26168,,,Response_time_timing,8,2622,8,no,1024
100,100,329,329,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,8,,8,0,,,8,,,,,0,,0,0,0,0,8,8,8,8,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,341,,,,,13313,1120,,,,,,341,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,570,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,28755,,28407,31,,,28812,,31,14475,28406,27832,27833,,,Response_time_timing,9,2963,9,no,1024
100,100,327,327,gray,no,Mozilla,Netscape,5.0 (Macintosh),legacy,,legacy,blue,legacy,0,pure_rt,relative,1,1,b,0,,,,,,0,0,,,,,,0,,,,,0,0,,,,,,,,0,,,0,,0,0,0,2,0,0,0,0,9,,9,0,,,9,,,,,0,,0,0,0,0,9,9,9,9,,,,2,29-10-22,28-10-22,00:29:47,Tue Nov 29 2022 00:29:47 GMT+0100 (Central European Standard Time),A simple lexical-decision example experiment,yes,,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Response_time_timing,0,0,0,no,mono,no,32,no,white,no,no,768,938,3.6.1,legacy,,,b,legacy,,z,osweb,1.4.11,1,,-1,1,0,b,,,,,space,space,,,,,,b,304,,,,,13313,1120,,,,,,304,2,legacy,1079,1728,30,1117,30,0,62,1728,1669678188420,1871,1024,2,48000,-16,experiment,0,even,legacy,MacIntel,,31,,,31,31,,,,31,,,,,,,,,,31,,,,31,13349,,,,,,31004,,30699,31,,,31063,,31,14475,30699,28817,28818,,,Response_time_timing,10,3267,10,no,1024
